code,product_name,brands,ingredients_text,allergens,allergens_tags,traces,traces_tags,countries
8901063136441,The Original Bourbon Creme Biscuit with Chocolate,Britannia,"Wheat flour, Sugar (34%), Bakery shortening [Palm oil, Interesterified fat (Palm), sesame oil], Corn starch, Colour (Caramel I & IV), Cocoa powder (2.8%), Whey powder, Raising agents (Sodium bicarbonate, Ammonium bicarbonate), Artificial flavouring substances (Vanillin, milky cocoa & chocolate), Emulsifiers (Mono - and di-glycerides of fatty acids, Soya lecithin), Milk chocolate (0.1%) (Contains milk) and lodized salt 
Contains: Wheat (gluten), Sesame, Milk products and Soy",en:gluten,"en:gluten,en:milk,en:sesame-seeds,en:soybeans",,,"Australia,United States,Canada,India"
8901014002054,Top Ramen Masala Noodles,Nissin,"INSTANT NOODLES WITH SEASONING REDIENTS: NOODLES (91%): Refined Wheat Flour (Maida), Edible Vegetable Oil (Palm Oil), lodised Salt, Acidity Regulators [INS 451(i) & INS 500(i)], Mixed Spices 0.17% (Turmeric, Coriander, Cumin & Red Chilli), Antioxidant (INS 319) & Thickener (INS 412). SEASONING MIX (9%): Sugar, Mixed Spices 17.51% (Coriander, Turmeric, Cumin, Red Chilli, Ginger, Fenugreek, Black Pepper, Clove Cinnamon, Green Cardamom, Nutmeg & Star Anise), lodised Salt, Hydrolysed Vegetable Protein Powder (Soya), Onion Powder, Noodle Powder (Refined Wheat Flour (Maida), Edible Vegetable Oil (Palm Oil), lodised Salt, Acidity Regulators [INS 451 (i) & INS 500(i)], Mixed Spices 0.17% (Turmeric, Coriander, Cumin & Red Chilli), Antioxidant (INS 319) & Thickener (INS 412)), Corn Starch, Garlic Powder, Flavour Enhancers (INS 631&INS 627), Yeast Extract Powder, Acidity Regulator (INS 330), Colour [INS 100(ii)] & Natural Flavour. 
ALLERGEN INFORMATION: CONTAINS WHEAT & SOY. 
MAY CONTAIN MILK.",en:soybeans,"en:gluten,en:soybeans",en:10013043000622,"en:milk,en:10013043000622","France,India"
8901030667756,Fresh Tomato Ketchup,Kissan,"WATER, TOMATO PASTE (28%), SUGAR, IODISED SALT, ACIDITY REGULATOR - 260, STABILISERS - 1422, 415, PRESERVATIVES - 211, ONION POWDER, GARLIC POWDER, SPICES AND CONDIMENTS.",,,en:Saturated fat,en:saturated-fat,India
8901512141804,peanut butter,sundrop,,,,,,India
8901499010216,Corn Flakes1.20 kg,Kellogg's,"Corn Grits (90%), Sugar, Cereal Extract, Iodized Salt, Vitamins, Minerals and Antioxidant (INS 307b). CONTAINS GLUTEN. MAY CONTAIN TRACES OF TREENUT.",en:gluten,en:gluten,en:nuts,en:nuts,India
19060668,,Kravour,,,,,,en:India
8901030699085,Tomato Ketchup Kissan,Kissan,"WATER, TOMATO PASTE (28%), SUGAR, IODISED SALT, ACIDITY REGULATOR-E260, STABILIZERS-E1422, E415, PRESERVATIVE-E211, ONION POWDER, GARLIC POWDER, SPICES AND CONDIMENTS. MKTD. BY: HINDUSTAN UNILEVER LTD. (HUL), UNILEVER HOUSE, MAHARASHTRA. FOR MFR. & MFG. UNIT ADDRESS, READ THE FIRST B.D. SAWANT MARG, CHAKALA, ANDHERI (E), MUMBAI 400 099, CHARACTER OF THE BATCH NO. AND SEE BELOW: MFG. BY: (R) HINDUSTAN MRP PKD., U SEELA",,,,,in
8904109449239,Patanjali Honey,Patanjali,Honey(100%),,,,,India
8901928202755,Bisk farm suger free,,,,,,,en:India
8901491982870,SHAREZ CrisP HERB & ONION FLAVOUR,Lay's,,,,,,en:India
8904022900084,Brown Bread,,,,,,,en:in
8901058869385,,,,,,,,en:India
8904004407617,Taka-tak,Haldiram's,,,,,,en:in
8901262152952,Protein Buttermilk,Amul,"_Milk_ solids, water, iodized salt, stabilizers (440, 418), active culture",,en:milk,,,India
8904004403800,Moong dal,"Haldiram's,Haldiram","Split Pulse Moong (Moong Dal) (77%), Refined Cotton Seed Oil & lodised Salt.",,,"en:gluten,en:milk,en:mustard,en:nuts,en:peanuts,en:sesame-seeds,en:soybeans","en:gluten,en:milk,en:mustard,en:nuts,en:peanuts,en:sesame-seeds,en:soybeans",en:India
8906010501952,Balaji Wafers Rumbles Potato Chips Pudina Twist flavour,"Balaji,Balaji Wafers,Rumbles","POTATO (88%), EDIBLE VEGETABLE OIL (PALMOLEIN), EDIBLE COMMON SALT, MALTODEXTRIN, SPICES & CONDIMENTS 2 % (CUMIN, CORIANDER. CINNAMON), DEHYDRATED VEGETABLE POWDER (ONION, GARLIC), SUGAR, BLACK SALT, ACIDITY REGULATOR (INS 330), ANTICAKING AGENT (INS 551). FLAVOUR ENHANCER (INS 627, INS 631), NATURAL & NATURE IDENTICAL FLAVOURING SUBSTANCES (MINT ).",,,,,en:India
8908013479122,Peanut Butter Protein Bar,The Whole Truth,"Peanuts, Dates, Cranberries, Whey Protein Concentrate, Cocoa Butter",,"en:milk,en:peanuts",,,in
8906009077277,Butter cookies,Unibic,"Refined Wheat Flour (Maida), Butter (20%), With Maltitol, Leavening Agents, Sweetener, Emulsifier, Salt.",,"en:gluten,en:milk",,,India
8906001388609,Brown Sliced Brown Bread,English Oven,"WHEAT FLOUR [ATTA (50%)], REFINED WHEAT FLOUR [MAIDA (50%)], WATER, YEAST, SUGAR, IODIZED SALT, WHEAT GLUTEN, EDIBLE BRAN VEGETABLE OIL (PALM), CLASS II PRESERVATIVE (282), MALT POWDER, WHEAT IMPROVERS [170 (i), 510, 923, 1100], ACIDITY REGULATOR (260), EMULSIFIERS [471, 472e, 481 (i)] AND ANTIOXIDANT (300)",,en:gluten,,,en:in
8901542008931,Glucon-D,300,,,,,,en:India
8901314592576,,,,,,,,en:india
8901725101374,Dark fantasy buy3 get1,Sunfeast,,,,,,en:India
8901014003181,top ramn,"Nissin,Top Ramen","NOODLES (85%): Refined Wheat Flour (Maida), Edible Vegetable Oil (Palm Oil), lodised Salt, Acidity Regulators [INS 500(i) & INS 451(i)], Thickener (INS 412) & Antioxidant (INS 319). 

SEASONING MIX (15%): Corn Starch, Iodised Salt, Sugar, Onion Powder, Mixed Spices 7.9% (Red Chilli, Turmeric, Cumin, Ginger, Cinnamon, Fenugreek, Clove, Asafoetida), Noodle Powder {Refined Wheat Flour (Maida), Edible Vegetable Oil (Palm Oil), lodised Salt, Acidity Regulators [INS 500(i) & INS 451(i)], Thickener (INS 412) & Antioxidant (INS 319)}, Yeast Extract Powder, Edible Vegetable Oil (Palm Oil), Garlic Powder, Tomato Powder, Flavour Enhancers (INS 631 & INS 627), Dehydrated Green Coriander Leaves, Acidity Regulator (INS 330), Colours [INS 160c(i) & INS 150d], Nature Identical Flavour & Anticaking Agent (INS 551).",en:gluten,en:gluten,"en:milk,en:soybeans","en:milk,en:soybeans",India
8906009070636,Fruit & Nut Cookies,Unibic,,,,,,en:India
8901725121754,Aashirvaad,ITC,Atta,,en:gluten,,,India
8901071732413,Milk shake chocolate flavour 180ml,Hershey's,"Water, Sugar, Milk Solids (8%), Cocoa Solids (0.75%), Emulsifiers (460(i),466, 471), Mineral (Calcium carbonate), Flavours (Nature Identical Flavouring Substances), Sequestrant (339 (ii)), Edible Common Salt, Mineral (Zinc Sulphate), Vitamin E (Acetate), Vitamin A (Acetate), Vitamin D2 (Ergocalciferol), Vitamin B1 (Thiamine Chloride Hydrochloride), & Vitamin B2 (Riboflavin)",,en:milk,en:milk,en:milk,India
8901764022708,Drink,8901764022708,,,,,,en:India
8901764022401,Fanta Orange Flv 2L,Coca-Cola Company,"CARBONATED WATER, SUGAR, ACIDITY REGULATOR (330), STABILIZERS (414,445) PRESERVATIVE (211), COLOUR (110), FLAVOURS (NATURAL & NATURE-IDENTICAL FLAVOURING SUBSTANCE)",,,,,en:India
8902346050072,Enerzal,,,,,,,en:in
8906080602092,Swing Mixed Fruit Medley,Paper Boat,"WATER, SUGAR, MANGO PULP (1%)* 0ml serving, APPLE JUICE CONCENTRATE ORANGE JUICE CONCENTRATE (0.6%)* %RDA per ACIDITY REGULATOR (CITRIC ACID), IODISED SALT FLAVOURS (NATURE-IDENTICAL AND NATURAL), STABILIZERS (CARBOXY METHYL CELLULOSE AND GUAR GUM) AND ANTIOXIDANT (ASCORBIC ACID) &quot;RECONSTITUTED 13% MIXED FRUIT JUICE 35% 0% 181 no GMOS** **no bio engineered ingredients. FOR MANUFACTURING DATE 2% MRP (INCL. OF ALL TAXES), energy USE BY DATE AND BATCH NUMBER: SEE BELOW Fi 260209 0",,,,,en:in
8901499008176,Kelloggs Corn Flakes,"Kelloggs,Kellogg's","Corn Grits (87.7%), Sugar, Cereal Extract, lodized Salt, Vitamins, Minerals and Antioxidant (INS 320).",en:CONTAINS GLUTEN.,en:gluten,en:TRACES OF TREENUTS. OODN ELAKES,en:traces-of-treenuts-oodn-elakes,India
8901058900194,2 minute noodle,Maggi,,,,,,en:in
8901030406256,tea,Red label tea,,,,,,en:India
0077855496555,nutella,nutella,,,,,,en:India
8906002482054,Snikers value pack of 3 45g each,,,,,,,en:in
89000816,Happydent,Happydent,,,,,,en:India
8901063093485,Good Day,Britannia,,,,,,en:in
8901088043953,parachute oil,,,,,,,en:India
8906080602689,Paper boat mixed fruit medley 750ml pet,,"WATER, SUGAR, MANGO PULP CONCENTRATE (1.1%)#, APPLE JUICE CONCENTRATE (1%)#, ORANGE JUICE CONCENTRATE (0.65%)#' ACIDITY REGULATOR (330), FLAVOURS (NATURE-IDENTICAL AND NATURAL FLAVOURING SUBSTANCES), IODISED SALT, STABILIZERS (466, 415), PRESERVATIVES (202, 242), FOOD COLOURS (102, 124, 110) AND VITAMIN D2 (ERGOCALCIFEROL). *RECONSTITUTED 13.5% MIXED FRUIT JUICE.",,,,,en:India
8902979051071,Rose Lassi,Cavin's,"Standardized Milk Curd, Water, Sugar, Emulsifier (INS 460(i) & INS 466), Flavour (Nature Identical Flavouring Substance), Mineral & vitamin Premix(Zinc, Vitamin A & D)",,,en:milk,en:milk,Inde
8906002000876,Veg mayonnaise for burger,Dr. Oetker,"Refined Soybean Oil, Tomatoes (38%), Sugar, Milk Solids, Lemon juice, iodised Salt, Emulsifiers & Stabilizers (INS1442, INS415), Mixed Spices, acidity Regulators (INS260, INS330), Preservatives (INS211, INS202), antioxidant (INS319), Natural&Nature-Identical Flavouring Substances",en:milk,en:milk,,,India
8901491502054,Lay's West Indies' Hot 'n' Sweet Chilli,Lay's,"Potato, Edible Vegetable Oil (Palmolein, Sunflower Oil), *Seasoning (Sugar, Maltodextrin, lodised Salt, Flavour (Natural and Nature Identical Flavouring Substances), ^Spices & Condiments, Flavour Enhancers (E627 & E631), Edible Vegetable Oil (Palm, Sunflower, Peanut), Hydrolysed Vegetable Protein, Anticaking Agent (551), Cocoa Solids, Lactose). *As flavouring agent. ^Contains _Onion_ and _Garlic_ ALLERGEN ADVICE: Contains _Nut_, _Milk_, _Wheat_ May Contain _Sulphite_",,"en:gluten,en:milk,en:nuts,en:peanuts,en:garlic,en:onion",,en:sulphur-dioxide-and-sulphites,en:India
7622201150242,Dairy milk chocolate fruit and nut,Cadbury,,,,,,en:in
8906020589032,Digestive Wheat Bread,iD,"WHOLE WHEAT FLOUR (ATTA) (55%), REFINED WHEAT FLOUR (MAIDA)(45%), RO-PURIFIED WATER, SUGAR, GLUTEN, SUNFLOWER OIL, WHEAT BRAN (3%), COMPRESSED YEAST, IODISED SALT, FERMENTED WHEAT FLOUR, MALT, NATURAL IMPROVER, GLUTEN AND APPLE CIDER VINEGAR.",en:gluten,en:gluten,,,India
8901972006040,Nice Sugar sprinkled coconut biscuits,Dukes,"REFINED WHEAT FLOUR (MAIDA), SUGAR, REFINED PALM OIL, SPRINKLED SUGAR (4.7 %), DESICCATED COCONUT (3.8 %), INVERT SYRUP, MILK SOLIDS, RAISING AGENTS [INS 503 (ii), INS 500 (ii)], IODIZED SALT, EMULSIFIERS [INS 471, INS 322(i)] AND ARTIFICIAL FLAVOURING SUBSTANCES (COCONUT, MILK).","en:gluten,en:milk","en:gluten,en:milk",,,India
8901030739019,Magnum Chocolate Truffle,"Unilever,Magnum","ICE CREAM: WATER, CHOCOLATE FLAVOURED CONFECTIONERY (18.41%) (WATER, SUGAR, LIQUID GLUCOSE, COCOA POWDER, MILK SOLIDS EDIBLE VEGETABLE FAT, CHOCOLATE, EMULSIFIER - E471, STABILISER - E410), MILK SOLIDS, SUGAR, COCOA SOLIDS, LIQUID GLUCOSE, EMULSIFIER - E471, STABILISERS - E410, E412 AND E407, NATURE IDENTICAL (CHOCOLATE) FLAVOURING SUBSTANCE, OUTER LAYER: MILK COMPOUND COATING (23.39%): SUGAR, COCOA BUTTER, MILK SOLIDS, COCOA SOLIDS, COCONUT OIL, EMULSIFIER E322 VANILLIN; MILK COVERING CHOCOLATE (7.80%): SUGAR, COCOA BUTTER, MILK SOLIDS, COCOA SOLIDS, EMULSIFIER-E322, VANILLIN",,en:milk,"en:milk,en:soybeans","en:milk,en:soybeans",en:India
7622201442828,Chocobakes,Cadbury,"Cake (45%*) - (Refined Wheat Flour (Maida), Sugar, Humectants (420 (ii), 422, 1520), Palmolein, Liquid Glucose, Milk Solids, Cocoa Solids, Starch, Emulsifiers (322, 475, 471, 491), Raising Agent (500(i),450(1), 341()), lodised Salt, Flavours (Natural Flavour, Nature Identical Flavouring Substances), Preservative (202), Stabilizer (415)); Chocolayer (29%*)-(Sugar, Hydrogenated Vegetable Oils, Lactose-Rich Deproteinized Whey Permeate Powder, Cocoa Solids, Emulsifiers (442, 476)), Flavours (Nature Identical, Artificial (Vanilla and Caramel) Flavouring Substances); Filling (26%*) - (Sugar, Fractionated Fat, Liquid Glucose, Humectant (422, 1520), Water, Emulsifiers (322, 475, 471, 491), Cocoa Solids, Flavours (Natural flavour, Nature Identical Flavouring Substances), lodised Salt, Preservative (202)).",,"en:gluten,en:milk","en:gluten,en:milk,en:soybeans,en:sulphur-dioxide-and-sulphites","en:gluten,en:milk,en:soybeans,en:sulphur-dioxide-and-sulphites",India
89009710,Hot And Sweet Ketchup,Maggi,If a serve is 1Tbsp (9g) NUTRITION INFORMATION 100g Serve Per Serve Per Per SEDA Nest 127 Energy (kcal) Protein ( Carbohydrate (g) - Total Sugarsi - Added Sugarsig) Fibre ( Total Fat Sodium (mg) 2.8 31.5 28.6 2.6 27.4 2.5 789.6 71.1 Guideline Daily Amounts of an average adult (,,,,,India
8901262152235,Amul Kool Rose,Amul,,,,,,en:in
8904063220028,Chips Mast Masala,Haldiram's,,,,,,en:India
8901725119423,Moms magic Cashew & Almonds,Sunfeast,"REFINED WHEAT FLOUR (MAIDA), SUGAR, REFINED PALM OIL, INVERT SYRUP, CASHEW NUT AGENTS INS ALMOND BUTTER (0.3%), EMULSIFIERS [INS 471, INS 322(1), INS 472e) AND FLOUR TREATMENT AGENT (INS 223). CONTAINS PERMITTED SYNTHETIC FOOD COLOUR(S) (INS 102) AND ADDED FLAVOUR(S) (NATURE IDENTICAL FLAVOURING SUBSTANCES AND ARTIFICIAL FLAVOURING SUBSTANCES BUTTER, VANILLA) CONTAINS _WHEAT_, _MILK SOLIDS_, _SOYA_, _NUTS_AND _SULPHITES_.",,"en:gluten,en:nuts,en:soybeans,en:sulphur-dioxide-and-sulphites,en:milk",,,en:India
8901063094154,good day pista badam,Britannia,,,,,,en:India
8901063094147,good day,Britannia,,,,,,en:India
8901058891416,2-minute noodles,"Maggi, Nestlé","Noodles {Refined wheat flour (Maida), Palm oil, lodized salt, Wheat gluten, Thickeners (508 & 412), Acidity Regulators (501(i) & 500 (i)) and Humectant (451(i)).} 
Masala *TASTEMAKER® {Hydrolysed groundnut protein, Refined wheat flour (Maida), Mixed Spices (13.1%), Sugar, Onion powder, Starch, Palm oil, Garlic powder, lodised salt, Thickener (508), Acidity Regulators (330 & 500 (ii)), Mineral, Flavour enhancer (635), Colour (150d) and Wheat gluten.} Contains _Wheat_ and _nut_. May contains _Milk_, _Mustard_, _Oats_ and _Soy_.",,"en:gluten,en:milk,en:mustard,en:nuts,en:soybeans",,,"India,Norway"
8901058897159,Milkybar,Nestlé,"Milk solids (35%), Sugar, Hydrogenated vegetable fats, Fractionated vegetable fat, Emulsifier (_Soya lecithin_) and Nature-Identical flavouring substance. Contains _Milk_, _Sesame_ and _Soy_.  May Contains Wheat.",,"en:gluten,en:milk,en:sesame-seeds,en:soybeans",,,India
8906020460027,White Bread,Harvest Gold,,,,,,India
8901764048319,Charged berry bolt,Thums Up,"CARBONATED WATER, SUGAR, ACIDITY REGULATORS (330, 331(), CAFFEINE, COLOUR (129) AND FLAVOURS (NATURE IDENTICAL FLAVOURING SUBSTANCES)",,,,,India
8906010500269,Poprings Masala flavour,Balaji,"CORN MEAL (68%), EDIBLE VEGETABLE OIL (PALMOLEIN, RICE BRAN), SUGAR, EDIBLE COMMON SALT, SPICES & CONDIMENTS 1% (CUMIN, CHILLI, DRY MANGO), MALTODEXTRIN, DEHYDRATED VEGETABLE POWDER (ONION, GARLIC), STABILIZER (INS 170 (1), ACIDITY REGULATOR (INS 330, INS 340), EMULSIFIER (INS 471, INS 414), ANTICAKING AGENT (INS 551), FLAVOUR ENHANCER (INS 627, INS 631), NATURAL & NATURE IDENTICAL FLAVOURING SUBSTANCES (CHILLI, DRY MANGO), HYDROLYZED VEGETABLE PROTEIN (SOYA), PAPRIKA EXTRACT (INS 160C). PROPRIETARY FOOD NAMKEEN INDIAN SNACKS & SAVOURIES ALLERGEN ADVICE: CONTAINS SOY.",en:soybeans,en:soybeans,,,India
8902080013395,Tropicana Mixed Fruit Delight 1ltr Juice,Tropicana,,,,,,en:India
8901652142136,Butter Delite,priyagold,,,,,,"Australia,India"
8901808005032,COCOA POWDER,,"Cocoa Solids (99.75%), Artificial flavour (chocolate). Serving Size - 10 g from the finest No. of servings per pack-13 rious chocolate",,,,,en:in
8901499009043,kelloggs chocos multigrain,Kellogg's,,,,,,en:India
8901595863013,Schezwan Chutney,ching's,"Water, Sunflower Oil, Sugar, lodised Salt, Chilli, Corn Starch, Garlic, Onion, Ginger, Thickener (INS 1422), Flavou Enhancer (INS 635), Acidity Regulator (INS 260), Spices (White Pepper, Schezwan Pepper), Preservatives (INS 202, INS 211), Celery, Soy Sauce Powder (Soybean, Wheat, Salt), Natural Flavouring Substances. ALLERGEN ADVICE: CONTAINS WHEAT, SOY AND CELERY. May contain Peanuts, Tree Nuts, Sesame Seed, Mustard and Milk (dairy products)",,"en:celery,en:gluten,en:milk,en:soybeans",,"en:milk,en:mustard,en:nuts,en:peanuts,en:sesame-seeds","India,Nepal,Bhutan,Bangladesh"
8908010900995,Pintola High Protien Peanut Butter,Pintola,"Peanuts (60%), Dark Chocolate (30%) (Sugar, Cocoa Solids, Cocoa butter, Emulsifier (INS 322)), Whey Protein Concentrate (European Origin) (10%)",,"en:milk,en:peanuts",,,"en:india,en:World"
8906019564163,Sing Bhujiya,Real,"SING BHUJIYA
INGREDIENTS: Peanuts (62.6%), Edible Vegetable Oil (Palmolein), Gram Flory (Besan)
(19%), Edible lodised Salt (1.5%), Black Pepper Powder, Dried Mango Powder Amchur),
Chili Powder, Edible Black Salt, Spices Powder (Cloves, Cinnamon), Acidity Regulators
(Malic Acid) - (E/INS - 296).
CONTAINS PEANUTS
PRODUCT OF INDIA
ALLERGY ADVICE: Manufactured in a facility that processes soy products, milk
solid, peanuts, tree nuts, nuts, sesame seeds & wheat.",,"en:gluten,en:nuts,en:peanuts,en:sesame-seeds",,,en:India
8906009072425,,,,,,,,en:India
8901058875577,,,,,,,,en:India
8904063240071,Bhujia,Haldiram's,"Tepary Beans Flour, Edible Vegetable Oil (Cotton Seed, Corn, Palmolein, Ground Nut and Rice Bran), Gram Pulse Flour, lodised Salt, *Spices & Condiments (Red Chilli Powder, Black Pepper Powder, Ginger Powder, Clove Powder, Mace Powder, Nutmeg Powder and Cardamom Powder). &quot;Used as natural flavouring substances. Contains Peanut",en:peanuts,en:peanuts,,,India
8901058852165,KitKat,Nestle,,,,,,en:India
8935001726449,fruit-tella,Fruit-tella,,,,,,en:India
8906013030367,Xpress Instant Noodles Masala Delight,Wai Wai,"X-Press FAVOUR STANT ₤4511 NOODLES MASALA Importe Europ Unite ts: Noodles (62.6g): wheat flour (66.8%), edible vegetable oil-palm oil (20.1%), salt (1.7%), wheat gluten, hickener (412), acidity regulator (E500ii, E170i), humectant Seasoning Powder (5.4g): salt (2.3%), flavour enhancers (E621, E-27, E631), maltodextrin, sugar, chili powder, onion, turmeric fennel, cardamom, hydrolysed vegetable protein, dove, costarch, coriander, garlic, soy sauce powder, colo (E150c), black pepper, cumin, acidity regulator (E30), ginger, clove, cinnamon, bay leaf, spices. Onion Flavoured Oil (2.0 g): edible vegetable oil - palm olein (2.8%) and onion. May contain traces of CELERY and MUSTAR Pac",,"en:gluten,en:soybeans",,en:celery,en:in
7622201440046,dairy milk,cadbury,"Sugar, Cocoa Butter, Milk Solids (19%), Cocoa Solids, Emulsifiers (442,476), Flavours Natural, Nature Identical and Artificial (Caramel and Vanilla) Flavouring Substances) Allergen Information: Contains Milk, Sulphite May Contain Tree Nuts, Wheat, Barley and Soy Serving size: 12 g; No. of servings per package: 1. N Protein 6.8 g. Carbohydrate 62.6 g, Total Sugars 58 18.6 g Trans Fat 0.0 g, Cholesterol 18.6 mg Sodiun 12 %, Total Fat 5%, Saturated Fat 10%Trans fat Recommended Dietary Allowance requirement for average adult per day PRODUCT QUALITY' If you are not satisfied with the product quality retain the package & call 1800 22 7080/email at suggestions@mdizindia.com/write to Mumbai address on pack SUPPORTS SUSTAINABLY SOURCED COCOA",,"en:milk,en:sulphur-dioxide-and-sulphites",,en:gluten,en:India
8901396315100,,,,,,,,en:India
8906005618030,Winkies chocolate swiss roll,,,,,,,en:in
8901058895742,,Maggi,,,,,,en:India
8904063214393,Aloo bhujia,Haldiram's,440,,,,,India
8906032019169,Patanjali Atta noodles Chatpata flavour,,,,,,,en:in
8906000920046,Crisp Wheat Khakhra - Masala,Daadi's,,,,,,en:India
89009727,rich tomato sauce,Maggi,,,,,,en:in
7622210063465,Cadbury dairy milk,Cadbury,,,,,,en:India
8902433003677,Galaxy smooth Milk,,"Sugar, Milk solids, Cocoa butter, Cocoa solids, Edible vegetable fats &lt;5% (Sal fat, Palm oil), Humectant (INS 422), Emulsifiers (322, 476). CONTAINS VEGETABLE FAT IN ADDITION TO COCOA BUTTER Contains Milk, Soy. May contain Barley, Wheat, Treenuts.",,"en:milk,en:soybeans",,"en:gluten,en:nuts",en:India
8906009072654,Unibic Snapper potato spice 300g( 2ta),Unibic,,,,,,India
8901063155329,Tiger Crunch biscuit 400g,Britannia,,,,,,India
8904063240286,Moon daal,Haldiram's,,,,,,"United States,India"
8902080013265,Tropicana Guava Juice (25),Tropicana,"WATER, *GUAVA PULP (22%), SUGAR ACIDITY REGULATOR(330), FLAVOUR (NATURAL AND NATURE IDENTICAL FLAVOURING SUBSTANCES), ANTIOXIDANT(300), COLOUR (160a(i)) *22% GUAVA PULP IN BEVERAGE",,,,,en:in
8901764031250,Sprite Lemon drink 300ml can,Sprite,"Carbonated Water, Sugar, Acidity Regulators (330, 331(iii)), Preservative (211), Sweetener(960), Flavours (Natural Flavouring Substances)",,,,,India
8901088129817,Masala oats,Saffola,"Rolled Oats (70.3%), Maltodextrin, Spices and Condiments (6.4%) (Onion, Pepper, Garlic, Coriander, Cumin, Fenugreek, Ginger, Turmeric, Cinnamon, Clove), lodised Salt, Sugar, Edible Vegetable Oil (Refined Rice Bran Oil), Dried Vegetables [Carrot (0.7%), French Beans (0.5%), Tomato (0.3%)], Natural Flavouring Substances, Hydrolysed Vegetable Protein, Nature - identical Flavouring Substances, Flavour Enhancer (INS 627, INS 631), Wheat Powder.","en:gluten,en:soybeans","en:gluten,en:soybeans",,,"India,United States"
4901263042270,Thums up 759 ml,,,,,,,en:India
8902433003196,Orbit,Orbit,,,,,,en:in
